AveragePressure;AverageRelativeHumidity;DailyPrecipitation;MaximumTemperature;MinimumTemperature;WindSpeed
1008.95;51.5;0;39.5;21.1;17
1009.15;51.38;0;38.6;20.7;22
1009.84;51.5;0;39.3;21;11
1010.59;54.63;0;37.5;23.5;19
1010.26;59.5;3.8;37.5;24.7;43
1013.51;70.25;22.4;34.4;21.4;54
1016.93;75;0.3;30;20.8;28
1018;67.13;1;30.5;21.6;19
1017.06;65.75;0;32.3;21.7;15
1014.02;63.63;0;34.6;20.7;33
1012.3;67.88;0;33.8;21.2;15
1011.11;65;0;35.9;20.8;13
1009.76;50.75;0;37.1;21.6;17
1008.74;46.75;0;38.1;21;31
1006.99;45.63;0;36.5;22.7;15
1005.6;48.63;0;37;22.8;19
1004.73;50.25;0;38.4;23.2;28
1006.54;49.88;0;38.5;23.8;22
1007.28;54.13;0;38.5;24.5;13
1007.62;49.38;2;39.1;25.5;17
1009.38;64.38;0.1;36.7;25;52
1010.64;73.13;17.4;36.5;23.3;56
1010.2;67.38;0;36.6;22.5;20
1010.72;57.38;0;35.5;24.9;26
1015;66.5;0.2;33.5;23.9;37
1015.73;62.13;0;33.6;23.8;22
1013.36;54.13;0;35;22.7;19
1011.85;45.38;0;36.3;22;19
1010.88;51.75;0;37.5;24;15
1008.71;58.38;0;37.5;24.7;15
1007.63;49.88;0;38.8;23.2;19
1007.83;52.13;0;38;25;19
1007.69;48.63;0;39;25.4;24
1006.82;46.13;0;39.6;26.3;22
1009.46;56.38;1.8;36.5;25;46
1012.97;67.25;29.6;35;22.3;67
1013.93;74.13;0;32.8;21.8;19
1012.41;66.38;0;34.2;23.6;24
1013.17;73;2.6;30.7;23.9;28
1012.27;69;0.1;35.4;21.8;28
1010.29;63.5;0;35.1;23.3;30
1009.62;61.5;0;36;24;19
1009.21;57;0;37;24.3;19
1007.95;52.75;0;37.6;24.2;17
1007.31;53.63;0;38.1;25.3;19
1007.63;52.13;0;38;26.1;19
1007.95;54;0;39.5;27.6;250
1006.81;59.63;0;38;26.3;19
1006.52;61.63;0.7;38.3;25.7;28
1006.91;61.63;0;38.6;24.6;17
1005.89;56.13;0;39.5;25.6;43
1006.91;62.38;2.4;36.8;24.8;28
1006.98;62.75;0;37.6;24.5;17
1007.54;57.5;0;38.7;25.6;19
1007.54;52.5;0;39.5;26.3;17
1006.95;49.5;0;39.5;25.9;22
1008.05;54;0;39.5;27.1;19
1009.19;62.38;0;37.7;26;19
1008.09;65.25;1.3;38.4;26.6;NA
1006.71;65.13;0;36.5;26.4;NA
1007.13;67.5;0.5;37;25.8;NA
1007.15;65;0;35.5;26.2;NA
1007.04;74.13;14.9;34.2;25.3;NA
1007.23;82.63;14.9;33;25.2;26
1007.09;88.88;11.5;29.8;24.6;19
1007.13;87.38;20.3;30.3;24.4;22
1006.85;73.63;0;35.5;23.6;20
1005.84;63.5;0;36;25.2;17
1006.93;63.5;0;36.7;26;28
1006.69;62.75;0;36.7;25.8;26
1005.55;63.38;0;36.5;26.2;22
1006.45;64.38;0;37.7;25.8;28
1007.56;66.88;0;37.5;26.7;30
1007.11;70;10;35.8;26.3;35
1006.22;67.5;5.6;35.3;25.8;37
1006.73;65.5;0;36;26.2;19
1007.76;71.25;0.1;34.8;25.7;31
1008.3;70;0;35.3;24.7;26
1007.19;61.5;0;36.6;25.8;26
1006.12;58;0;37.1;26.2;20
1005.94;56.5;0;37.9;26.4;26
1006.11;61.88;0.2;37;27.1;22
1006.87;71;0.8;35;26.1;33
1006.42;63;0;36.5;24.8;28
1007.31;62.25;0;35.6;26.7;28
1006.9;58.75;0;38;25.5;26
1006.66;57;0;36.3;26.4;20
1005.59;58.63;0;38.5;26.4;33
1006.15;68.13;1;37;26.5;39
1006.39;71.38;0;35.5;24.9;22
1004.82;65.5;0;36.5;26.1;9
1004.71;64.5;0.6;37.1;26.6;28
1005.11;62.25;0;37.5;25.6;30
1006.18;61.25;0;36.5;25.7;33
1006.36;62.13;0.1;34.7;25.9;30
1005.22;59.75;0;36;25.8;30
1004.26;64.63;0;34.5;26.5;31
1004.11;61.88;0;34;27;22
1003.98;68.13;2.9;31.1;26.1;22
1004.6;76.13;1.2;33;23.5;33
1007.87;78;2.5;31.3;25.5;28
1010.29;70.75;0;34.6;24.7;22
1010.61;71.75;0.2;35;24.3;41
1009.15;64.88;0;36.5;23.6;24
1008.21;58.5;0;35.6;24.8;22
1006.79;57.75;0;36.4;25.8;28
1005.35;57.75;0.6;36.6;26.1;30
1003.92;60.13;0;36.8;25.4;24
1002.94;61.5;0;37.1;25.9;37
1003.4;67.13;1.2;35.2;25.7;30
1003.52;63.88;0;35.6;26.1;26
1004.88;75.25;16.6;34.5;25.2;20
1006.77;89.88;14.9;27.6;23.5;26
1005.52;77.38;0;34;22.3;26
1004.61;69.25;0;35.6;25.9;20
1003.18;71;0.1;35.7;25.7;26
1002.37;72;0;35.5;26;22
1002.31;74.63;0;36.1;25.9;28
1002.36;76.5;3;35;26;31
1002.79;72;0.2;33.2;26;24
1004.32;73.88;0.9;32;25.2;28
1005.15;75.75;1.9;32.2;25.4;33
1004.38;74.25;0;33.3;25.1;20
1004.59;71.63;2.3;32.5;26.1;33
1007.3;76.38;48;33.7;24.4;30
1010.19;80.5;0.3;31.5;24;20
1010.86;76;2.8;31;24.5;28
1009.97;78.75;0;29.6;23.6;26
1007.57;75.13;5.4;31.5;24.5;22
1008.55;83;2.9;28;24.4;24
1009.72;85.13;6;29.5;23.7;22
1009.45;88.63;8.4;29.5;23.8;28
1009.12;84.38;0.6;29;23.2;15
1009.41;83;3.6;29.3;23.9;31
1009.54;82.25;0.5;30.3;22.6;17
1009.17;79.25;0;32;24.4;33
1008.02;85;10.2;29.2;24.3;17
1007.34;85.5;1.8;29.1;23.9;17
1006.54;77.5;0.2;31.5;24.5;19
1004.68;71.63;0;34.3;24.2;24
1003.7;70;5.8;33.6;25.1;15
1004.7;76.5;0.8;35.5;24.6;19
1004.52;74.63;0;34.5;25.7;24
1002.95;68.88;0;35.6;25.2;19
1004.43;65.13;0;36.5;26.5;26
1007.02;69.38;33.1;36.8;25.6;28
1008.64;83.13;38;32.5;24;28
1008.42;84.63;9.8;32.7;23.9;26
1007.86;79.5;2.7;33.7;24.8;26
1009.21;79.63;0.9;31.6;24.6;11
1009.79;74.88;3.9;34.5;25;30
1009.87;80.25;19.7;34.3;25;24
1009.88;83.88;0.3;31.6;23.8;19
1009.38;86;4.3;30.5;24.3;15
1008.03;81.38;0;31.5;24.1;13
1006.53;77.38;3.2;34.5;24.4;22
1006.12;78.75;0.7;33.5;24.8;28
1005.67;69.5;0;34.5;24.1;17
1006.13;72.13;0;32.7;24.7;26
1005.5;70;0;35.5;24.4;26
1006.67;68.5;0;34.9;25.9;22
1008.48;68.88;0.3;33.6;24.7;22
1008.09;67.75;0;33.5;24.8;17
1007.21;71.63;5.2;34.2;25.4;22
1007.42;67.5;0;35.5;25.2;20
1007.57;67.13;2.1;34.2;25.5;17
1007.28;72.63;0;33.3;24.4;22
1007.79;74.63;0;34;26;24
1009.83;79.75;22.8;33.8;24.4;28
1011.71;85.13;0.3;29.7;23.6;13
1011.11;82.38;1.1;32.8;24.8;24
1010.7;83.75;5.8;32.7;24;30
1009.52;77;0.1;33.3;24;24
1008.26;78.38;1.8;33.2;24.3;28
1008.02;72.25;0;35;23.9;17
1010.25;77.5;0.1;32;26.4;22
1010.25;79.63;8.6;32.7;24.2;20
1009.67;78;2.8;33.9;25.1;17
1010.76;82.13;1.1;31.7;24.8;24
1009.84;79.63;0;33.6;24.8;28
1007.68;74.25;0;35.5;24.2;22
1005.74;73.88;4.6;34.8;25.5;22
1006.46;81.25;5.4;33;25.8;31
1009.66;89.88;43.7;26.8;24.8;28
1013.06;77.5;0.2;33.1;23.6;20
1011.63;75.38;0;33.5;24.6;15
1008.94;74.25;0;34;24.6;17
1007.38;75.25;0;34.5;25.1;22
1007.84;82.13;0.5;31.8;25.5;13
1006.82;74.75;34.8;36;24.6;30
1006.12;78.75;0;34.5;24.7;17
1006.64;69.38;0;35.5;25.1;24
1007.36;69.38;5.7;35.5;25.3;19
1008.41;77;0;33.7;23.8;24
1009.16;74.38;0;35.6;25;15
1010.51;74.25;0;35.2;25.6;19
1013.11;76.13;1.2;33.5;25.1;28
1012.27;75.38;0;33.4;22.9;20
1011.16;77.88;0;33.4;23.4;24
1011.2;73.25;13.5;34.2;24.2;20
1010.83;75.38;0;34.2;24.3;17
1010.95;72.38;0;34;24.9;19
1011.47;70.13;0;34.5;24.2;19
1010.57;71.13;0;34.5;24.6;26
1009.39;78.13;0.5;31.7;25.2;24
1010.03;81.63;34.6;30;24.6;28
1014.68;82.25;10.4;24.2;21.6;31
1018;80.25;1.5;23;20.7;28
1018.84;74.38;0;23.8;19.8;22
1016.95;70.63;0;31.3;20.6;17
1014.82;72.25;0;33.4;21.5;17
1013.4;71;0;34.3;22.5;19
1012.47;71.25;0;34.7;23.2;13
1012.52;71.88;0;34.5;23.9;19
1011.77;70.13;0;34.5;23.9;22
1009.58;70.38;6.6;35.2;24;31
1010.52;73.25;0;34;22.9;15
1011;71.13;0;34.9;23.2;15
1011.4;71;0;33.8;23.2;19
1012.52;74.88;24.9;33.6;24.1;20
1014.25;77.63;0;31.6;23.2;13
1014.13;70.75;0;33;22.7;15
1014.02;71.63;0;33.1;22.2;15
1014.7;67.88;0;34;23.8;19
1015.02;70.13;0;34.5;23.7;24
1014.47;67.25;0;34.5;23.4;17
1015.14;71.38;0;32.5;23.5;17
1016.3;72;0.8;33.5;23;24
1015.58;70.88;0;32.6;22.2;19
1015.37;79.13;5.4;30.5;23;35
1014.58;74.5;0;32.1;22.1;13
1012.68;71.25;0;34;21.6;13
1011.61;70.13;0;34.5;21.5;17
1012.65;71.13;0;34.2;22.8;15
1014.09;68.88;0;34;23.1;15
1013.27;70.88;0;34;23.2;17
1012.99;80.75;27;32.2;23.7;35
1013;82.13;29.4;32;23.2;17
1013.27;77.75;2.7;34.5;23.4;33
1013.64;77.88;0;31.8;23.1;15
1011.55;74.38;0;33.8;23.8;13
1011.19;73.38;0;34.4;23.8;15
1011.25;71.13;0;34;22.2;13
1012.16;68.5;0;34.3;20.8;13
1013.91;69;0;33.5;20;19
1014.37;68.88;0;33.5;22.3;15
1013.31;67.75;0;34;22.4;20
1013.23;65.5;0;34.3;21.2;22
1013.8;62.5;0;34.5;20.2;19
1014.51;64.75;0;32.6;19;15
1013.47;66.75;0;32.5;19.4;19
1013.25;69.38;0;33.4;20.9;13
1012.85;70;12.8;33.5;22.5;28
1013.57;76.63;1.1;31;23.5;24
1016.58;71;0;32.1;22.4;15
1017.57;71.63;0;32.7;20.7;15
1015.88;70.38;0;33;20.6;15
1013.64;70.13;0;33.1;19.8;17
1013.74;71.38;0;33;19.8;15
1013.87;66.5;0;33.2;20.2;15
1014.77;71.25;2.2;30;20.4;39
1016.93;70.5;1.5;28.2;18.5;24
1017.21;68.25;0;29.3;17.6;19
1017.25;69.13;0;29.9;20.8;17
1015.72;74.5;0;29.5;19.4;17
1014.9;73.38;0;31.7;20.5;15
1013.42;68.88;0;30.5;17.2;15
1013.1;70.25;0;31.7;15.7;13
1012.72;69;0;30.6;15.8;15
1013.81;66.88;0;31.4;15.6;13
1013.52;68.13;0;31.6;16.4;17
1013.72;67.5;0;31.7;17.2;17
1013.88;69.13;0;32.1;19.4;19
1014.68;73.13;1.2;30.5;20;19
1017.24;66.88;0;28;20.7;19
1018.87;65;0;28;19.9;17
1017.82;68;0;29.5;19.3;20
1017.23;69.13;0;30.5;18.5;11
1017.22;68.5;0;31;17.2;15
1015.54;58.25;0;32.6;20.4;13
1014.18;64.75;0;33;21;19
1014.49;68.63;0;31.6;21.5;17
1013.98;66.75;0;33.2;21.5;15
1016.36;65.88;0;33;20.1;19
1017.62;69.25;0;32.7;22.4;19
1016.66;69;0;32.5;20.6;19
1016.8;69.13;0;31.5;21.1;24
1018.68;66.38;0;31.7;20;15
1019.54;66.5;0;30.5;18.6;19
1018.63;67.25;0;30.5;17.5;22
1016.83;62.75;0;31.4;17;17
1016.36;64.13;0;30.5;16.4;17
1016.06;58.63;0;30.7;15.5;13
1016.55;60.63;0;31.2;14.1;9
1016.74;63.5;0;31.4;14.2;15
1015.3;62;0;31.4;14.9;17
1013.92;61.25;0;29.6;14.3;19
1015.44;57.63;0;29.6;12.3;17
1016;58.88;0;29;13.1;19
1015.61;63.5;0;29.5;12.9;15
1014.45;65.13;0;30;13.8;15
1012.95;65.5;0;32;17.9;30
1011.46;59.88;0;31.7;16.9;26
1011.1;57.63;0;30.5;13.8;11
1012.06;58.63;0;30;12.5;19
1012.3;59.13;0;30.1;12.7;13
1012.79;60.5;0;31.5;13.2;13
1014.21;60.88;0;33.5;14.1;17
1013.47;60.13;0;33.6;15.8;13
1013.36;57.88;0;35;19.5;20
1013.71;54.75;0;36;21;26
1015.62;67.88;12.5;33.2;20;28
1023.41;86.88;8.8;19;12.3;22
1023.93;89.63;12.9;12.1;10;19
1021.16;82.13;0;17.8;11.8;13
1016.88;78.38;0;24.1;15.4;13
1015.43;76.13;0;30;14.1;19
1013.08;69.13;0;30.5;14.8;19
1013.17;64.5;0;31.5;14;17
1014.85;60.63;0;31.9;13.8;13
1014.83;62.63;0;32.1;14;13
1013.87;65;0;32.5;15.6;26
1014.4;61.88;0;31.5;15.6;22
1013.36;62.5;0;32.4;16.7;20
1015.19;63.75;0;31.3;18.1;19
1019.81;57.13;0;26.5;19.6;28
1019.79;56.75;0;27.9;13.2;19
1016.86;57.63;0;28.7;12.2;17
1014.65;57.63;0;30.3;12.1;19
1013.25;59.25;0;31.2;13;17
1012.91;60.5;0;31.7;14;15
1013.07;62.13;0;33.2;15.5;13
1012.88;58.5;0;34.7;16.3;15
1014.94;58.88;0;34.8;17.1;13
1015.65;58;0;34.9;17.1;15
1015.34;57.13;0;34.5;17.2;17
1013.54;56.63;0;34.7;18.1;13
1013.36;56;0;35.5;18.8;22
1014.02;55.75;0;35.6;19;17
1012.76;55.88;0;35;22.1;28
1014.68;56.75;0;35.1;20.5;17
1013.76;53.25;0;35.5;21.2;22
1014.07;59.13;43.6;35.5;21.6;26
1017.41;68.63;0;31;22.2;28
1020.59;70.13;0;25.5;22;26
1020.4;64;1.7;29.4;20.3;26
1020.13;71.25;0;30;20.2;19
1018.93;60.88;0;32.1;19.8;22
1016.78;57.5;0;31.6;19.3;17
1016.16;58.13;0;32.9;19.1;15
1014.93;57.13;0;33.7;19.9;11
1012.54;57.13;0;34.9;19.6;17
1011.74;54.5;0;35.5;20;17
1012.06;55;0;35.1;20.5;13
1010.56;55.5;0;36.4;21;15
1009.33;51.88;0;37.3;21.1;26
1009.22;51;0;37.4;20.9;22
1010.47;50.63;0;37.6;21.6;15
1010.58;52.75;0;38;21.5;17
1009.53;53.38;0;37.1;23;17
1010.35;53.38;0;37;23.3;22
1010.42;54.25;0;37.4;23.5;15
1009.5;49.75;0;39.5;24.7;30
1008.98;47.5;0;38.5;22;19
1009.38;47.38;0;38.5;22.5;24
1008.5;43.25;0;39;22.5;28
1007.97;45.38;0;39.2;23.1;22
1008.34;49.5;0;38.4;23.7;17
1007.43;46.5;0;39.5;23.6;28
1006.88;48.63;0;38.5;24.5;26
1008.06;46.25;0;38.5;24.5;19
1010.11;48.25;0;37.9;24.9;17
1012.13;53.13;0;37;24.8;19
1013.78;52.25;0;36;25;19
1013.72;53.63;0;37.5;24.1;28
1013.27;54.88;0;36.9;23.4;24
1013.22;53.25;0;36.1;23.1;19
1013.68;50.13;0;36;22.6;15
1010.86;47.88;0;38.2;20.3;20
1008.95;48.38;0;37.7;24.9;26
1009.67;48.25;0;37.2;24.1;24
1010.4;48.25;0;38.2;23.4;15
1008.48;45.25;0;38.5;24.4;24
1007.16;38.88;0;41;24.3;30
1007.9;43.13;0;39.5;25;17
1008.17;43.38;0;40.5;24.1;20
1007.94;48.38;0;40.1;23.2;28
1007.95;54.13;0;39;25.4;41
1007.57;43.75;0;39.7;25.8;26
1005.52;45.63;0;41.3;26.5;20
1004.33;44.25;0;41.2;25.3;24
1003.58;44.38;0;40.5;27.8;22
1005.12;44.63;0;41.1;26.4;24
1006.67;41.5;0;41.6;24.9;26
1006.47;43.13;0;41;25.4;26
1006.68;44;0;40.7;26.1;17
1007.19;46.63;0;40.3;26.2;24
1007.98;57.88;12.3;40.3;27.6;41
1008.02;56.25;0;40;25.1;24
1006.99;46.63;0;40.5;26.1;24
1006.68;48.88;0;38.5;26.1;26
1004.89;47.25;0;39;26.7;37
1004.89;47.25;0;40;26.2;31
1006.16;47.38;0;40;26.8;26
1006.72;48.5;0;40.9;26.5;19
1005.33;47;0;41.2;26.7;19
1005.13;50;0;41.6;27.9;24
1007.97;56.5;0.1;38.3;27.3;31
1009.49;66.5;5.3;37.7;23.2;37
1008.06;67.13;0;37;23.1;22
1008.54;59.38;0;38.6;24.5;15
1008.2;55.63;0;38.8;25.2;28
1008.46;64.63;9.2;39.1;24.9;35
1008.07;66.63;0;39.5;24;63
1006.5;53.13;0;40.5;25.4;28
1006.08;50.5;0;40.5;25;19
1007.04;47.75;0;41.1;25.6;20
1007.32;45.5;0;41;25.5;24
1006.54;46.63;0;41.6;26.1;22
1004.18;46.88;0;42.5;27.2;17
1002.9;46.75;0;42.1;27.4;20
1004.33;47.13;0;41.1;29.2;17
1008.1;52.75;0;40;28.3;24
1008.51;56.5;0;40.6;29.3;26
1008.6;62;3.9;39.2;26.1;28
1008.5;70.13;13.5;38;22.8;54
1008.21;68.38;0;37.5;24.8;31
1007.78;71.25;0;36.1;26.1;26
1007.57;73.88;20.6;34.2;25.4;28
1008.16;79.5;0.2;32.2;24.3;20
1006.6;75;0;31.5;26.4;22
1006.42;72.25;0;34.2;24.9;22
1004.1;67.88;0;35.7;26.9;35
1003.09;72;0.7;35;26.9;22
1003.68;67.13;0.4;37.6;26.5;26
1004.55;65.38;0;37.5;26;33
1004.97;65.88;7.9;38.1;25.7;22
1005.73;77.5;6.6;37;25;28
1006.9;82.13;0.4;35.1;24.5;26
1008.03;80.13;22.3;35;24.5;39
1009.08;84;26.2;34;24.3;35
1008.74;85;9.6;32;24.2;22
1008.29;80;2.8;35.1;24.9;22
1009.33;85;2.1;33;24.1;22
1009.69;84;17.2;32.8;24.7;39
1009.09;80;0;34.2;24.1;24
1008.25;73;0;34.7;25.6;24
1008.09;75;2.6;33.5;25.6;31
1008.87;82;5.2;32;24.4;39
1007.96;79;0.8;30.9;24.8;24
1007.22;88;6.8;27.7;24.6;24
1007.16;79;0;31.3;24.1;15
1006.96;80;4.1;32.5;24.6;31
1005.9;84;10.2;31.6;24.3;31
1005.21;80;9.5;33;24.6;33
1005.88;74;8;34.4;25.1;24
1007.59;87;22.9;33.8;25.1;35
1009.78;82;0;32;23.5;17
1009.02;75;0.9;34.2;25.1;24
1007.38;76;0;34;24.6;15
1006.59;72;0;35;26.4;26
1007.18;73;0;34.6;25.5;22
1005.95;73;0.1;36.1;26.3;26
1005.99;81;30.2;34;26.1;17
1007.82;86;24.3;33.1;24.3;33
1008.4;79;0;33.7;24.1;35
1006.76;78;0;32.9;24.8;17
1005.51;72;46.6;35.3;25.9;22
1006.91;84;2.7;32.2;24;17
1006.35;84;3.3;32.1;25.5;28
1006.07;80.13;1.3;32.7;25.1;26
1008.52;87.5;9.8;31.5;25.1;20
1009.45;83.63;0.4;31.5;24.9;20
1008.02;79.25;1.1;31.5;25.1;17
1006.94;89.38;4.4;27.3;24.5;17
1004.96;88.25;7.1;29.3;24.8;13
1004.59;89.5;3.5;31.5;24.1;20
1005.11;86.88;3.8;31.5;24.8;22
1005.1;83.13;3;33;25.2;24
1004.95;85.25;13.3;32.1;24.4;26
1005.82;88.5;4.5;29.5;23.9;20
1005.79;81.75;0;32.3;24.4;30
1004.82;85.38;16;32;25.1;17
1004.55;78.75;0;33.6;25;22
1006.88;79.38;1.4;31.7;25.2;20
1009.4;73.13;0;32.9;25.5;13
1009.81;75.63;0;32.5;25.4;19
1006.88;66.63;0;35;25.7;17
1005.7;69.38;12.1;35.5;25.4;26
1006.86;79.25;29.5;33.3;25;22
1009.71;89.63;4.8;30.6;23.5;20
1010.14;79.38;1.3;33;23.4;20
1011.18;78.38;0;32;22.9;19
1010.63;79.38;0;31.4;24.6;28
1010.33;78.63;6.5;34.4;24.1;33
1008.38;76.25;0;35;24;19
1006.62;74.5;0;35.5;25.4;26
1005.67;75.5;2.4;34.5;24.4;22
1007;88;10.1;31.2;24.5;22
1007.75;86.63;25;30.2;24;20
1007.67;77.25;0.8;32;24.3;26
1006.42;77.88;1.5;33;24.1;28
1004.67;76.25;0;33.7;24.2;15
1003.74;79.38;10.9;33.6;25.3;22
1004.43;78.75;1;33.7;25.1;22
1006.61;81.75;0;30.6;25;15
1007.26;83;2.5;32.5;25.5;22
1006.33;80.13;3.3;32.2;24.6;26
1006.1;76.13;5.1;33.7;24;22
1006.06;73.88;0;33.8;24.1;22
1006.18;73.13;1.9;33.5;26.1;19
1005.95;77.38;3.8;33.8;24.7;30
1004.42;80.25;1.3;31;25.7;15
1003.95;86.63;3.1;28.8;24.5;19
1002.21;80.75;4.9;30.5;24.5;15
1002.43;92.25;1.1;26.6;23.6;13
1003.54;84.63;3.5;32;24.1;28
1004.87;80;0;31.5;24.7;22
1002.66;74.88;0;33.3;25.1;20
1000.52;74.63;10.5;30.8;25.1;28
1003.1;91.63;1.6;28.5;23.6;22
1006.88;78.75;0;32.3;23.3;17
1005.96;80.75;15.1;33.6;24;28
1004.95;84.5;0.5;31.8;24.5;19
1004.3;82.38;27;33.6;25.2;22
1005.69;79.13;21.3;34.5;23.5;31
1007.57;85.75;0;31.8;24.5;22
1008.96;88.63;1.3;30.6;24.9;19
1008.98;88.25;9.6;31.7;24.7;24
1006.47;83.38;1.3;33.5;24.7;17
1006.92;78.63;0;34;25;20
1008.7;77.63;0;34.3;25.6;28
1007.76;78.38;0.4;33.9;25.4;20
1005.67;73.63;0;33.2;25.2;13
1006.09;73.75;0.9;34;25;24
1007.68;77;0.3;34;25.2;19
1007.27;82.25;12.1;33.1;25.5;24
1006.8;80.75;0.1;33;25.1;19
1006.8;84.38;7.9;32.2;25.1;22
1007.6;83.25;14.1;32.8;25.2;28
1008.68;82.75;0;32.8;24.1;17
1007.24;78.75;1.2;33.9;24.7;22
1007.01;89.63;28;30.8;24.1;20
1008.55;91.88;33.9;27.7;24;17
1008.89;81.63;20;33.7;23.7;15
1007.45;87.25;3.1;31.5;23.7;20
1007.54;84.25;8.1;32.1;24.5;17
1007.3;84;3;33.7;24.6;19
1007.17;78.63;9.2;34.9;24.7;13
1008.99;92.38;16.2;27.6;24.1;22
1008.1;82.13;0;33.5;23.2;19
1008.6;80.13;0;33;24.7;22
1011.61;81.88;5.6;30.3;24.9;20
1010.85;77.5;4.9;33;23.8;22
1009.04;85.63;7.7;32.1;24.3;15
1007.58;81;13;32.6;24.4;17
1007.95;85.13;3.6;30.7;24.6;24
1008.49;85.75;2.4;31.6;24.1;17
1008.18;84.25;2.2;33.5;24.5;17
1007.19;76.38;0;35;23.9;15
1007.54;82.38;15.2;30.6;25.4;26
1007.75;78.25;0;34;22.6;17
1009.17;79.88;0;33.3;24;24
1009.81;83.88;3.7;32.6;24.1;28
1008.75;84.75;18.5;30.2;24.2;19
1008.51;88.13;4.5;31.7;24.1;17
1007.84;81.38;8.5;33.6;23.6;20
1009.08;84.63;6.1;32.1;24.2;20
1009.67;81.63;0.2;33.6;23.5;28
1010.19;79;0;33.9;23.6;15
1009.03;75.88;0;34.9;24.1;15
1008.37;74.13;1;35;25.3;17
1008.28;76.88;40.9;34.6;24.2;15
1009.74;80.25;0.3;31.5;23.5;22
1009.65;76.88;0;33.5;24.5;15
1008.95;74;0;34;23.4;22
1008.8;70.5;0.6;33.2;24.1;26
1010.19;82;7.9;29.7;25.3;22
1009.01;80.88;0;33;24.1;13
1008.07;74.25;0;34;22.9;19
1006.77;75;0;34.2;22.8;15
1005.73;76.5;0;34;23.4;17
1006.5;75.5;0;34.7;23.9;19
1007.77;76;0;34.4;25;20
1007.69;75;0;34;24.2;15
1007.67;75.25;10.4;32.9;24.2;20
1009.63;85.5;11.8;29.7;23.4;26
1012.34;83.25;0.2;31.5;23.3;15
1013.47;80.13;0.5;33.5;23.5;24
1012.67;76.5;26.1;33.7;23.9;20
1013.72;85.5;0.5;29.1;21.2;13
1014.27;78.5;0;32.5;22.4;24
1015.03;75.5;0;33.6;22.3;17
1014.32;82.63;1.4;32.6;23.3;22
1014.71;78.25;1.7;32.4;22.4;19
1015.09;74;0;32.2;23.9;20
1013.21;70;0;32;20.6;20
1010.39;74.75;0;32.5;21.4;15
1010.34;76.5;0;32.6;21.5;13
1011.38;76.88;0;33.3;23.1;15
1011.91;78.25;0.7;32.3;25.3;15
1012.92;84;13.4;31.4;24.9;19
1013.47;86.25;41.4;31.5;24.5;26
1014.59;95.5;46.3;27.5;23.6;15
1014.39;85.13;0;31.8;23.5;19
1014.08;79.75;0;33.7;23.2;22
1012.3;79.38;0;34;23.2;13
1012.77;77.88;0;34;23.6;17
1013.24;77.38;0;33.3;23;15
1013.39;76.75;0;33.1;21.8;13
1011.66;75.63;0;32.9;20.6;15
1010.52;76.75;0;33.5;21.1;13
1011.21;73.75;0;33.3;21.6;17
1011.29;71;0;32.1;19.2;17
1011.49;72.38;0;31.5;17.9;20
1012.61;74.75;0;31.1;17.5;13
1012.35;76.75;0;30.6;19.6;13
1010.52;77.25;0;33.2;22.2;22
1010.67;79.38;0;32.8;22.9;22
1011.29;76;0;31.7;23.2;15
1013.47;80;0;29;22.4;17
1015.55;75;0.4;29;23.5;9
1016.8;76.38;0;31.5;20.8;19
1017.04;75;0;31.5;20.5;17
1016.93;75;0;31.6;20;9
1016.91;76.75;0;31.5;19.6;13
1016.01;75;0;31.6;19.5;13
1014.76;73.13;0;31.5;20.5;30
1016.57;71.88;0;30.3;19.5;19
1014.94;67;0;30.9;20.1;24
1014.15;71.88;0;28.6;20.4;22
1012.65;70.13;0;31.2;18.9;17
1012.76;72.75;0;30.9;17.3;13
1012.78;76;0;30.5;17.5;17
1012.12;76.38;0;30.6;18.3;9
1011.52;73.75;0;32.5;19.5;15
1012.92;71.75;0;32.2;19.6;13
1014.37;65.25;0;31.6;17.9;17
1017.12;82.63;5.5;24.5;21.4;17
1017.84;88.88;0.5;23.2;20.5;15
1017.2;82.63;0;26.8;19.8;11
1015.06;81.75;0;29.6;17.1;19
1013.16;78.38;0;30.8;18;17
1013.44;74.88;0;31;16.1;15
1013.84;72.75;0;32;18.3;15
1013.46;76.5;0;31.6;18.5;13
1013.13;73.38;0;31.6;20.4;13
1013.62;75.13;0;31.9;19.3;15
1013.26;73;0;32.3;19.4;17
1014;72.75;0;32.5;19;11
1014.73;72.5;0;30.4;18;17
1016.82;68.88;0;29.5;19.1;9
1018.24;64.25;0;28.8;19.3;30
1018.13;70.13;0;27.9;15.7;19
1018.28;85.13;4.9;22.8;19.5;15
1016.8;79.25;0;28.6;20;13
1014.86;78.75;0;30.5;20.9;13
1014.2;77.88;0;24.6;22.2;35
1015.1;85.5;3.2;23;19.9;17
1014.1;89.75;0.7;22.2;19.8;17
1012.59;85.13;0;26.5;18.4;22
1011.93;81.88;0;29;17.9;15
1011.33;81;1.7;30.2;18.3;17
1011.69;90.38;7.9;25.5;21.8;11
1011.09;91.63;8.9;25.6;22.1;17
1009.57;89.25;0.1;28.1;21.6;11
1010.1;75.38;0;31;21.9;22
1012.26;73.38;0;30.2;17.3;20
1014.28;73.5;0;30.8;16.8;15
1013.4;73.63;0;31.5;17.5;15
1013.71;74;0;31.4;18.4;17
1015.88;73.25;0;31.8;19.1;19
